UNODC,unodc-dass@un.org,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
MNG,Mongolia,Asia,Eastern Asia,Offences,by type of offence,Fraud,Total,Total,2015,"Rate per 100,000 population",69.443382897274,CTS
NLD,Netherlands (Kingdom of the),Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2015,"Rate per 100,000 population",285.665301158859,CTS
NOR,Norway,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2015,"Rate per 100,000 population",337.625687144963,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Offences,by type of offence,Fraud,Total,Total,2015,"Rate per 100,000 population",58.6472256676323,CTS
POL,Poland,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2015,"Rate per 100,000 population",330.084052516791,CTS
PRT,Portugal,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2015,"Rate per 100,000 population",174.431381564236,CTS
RUS,Russian Federation,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2015,"Rate per 100,000 population",133.050149735614,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Fraud,Total,Total,2015,"Rate per 100,000 population",149.167304561104,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2015,"Rate per 100,000 population",34.1495555472268,CTS
SVK,Slovakia,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2015,"Rate per 100,000 population",49.8129431737634,CTS
SVN,Slovenia,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2015,"Rate per 100,000 population",245.29757318999,CTS
SWE,Sweden,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2015,"Rate per 100,000 population",1928.74490349311,CTS
URY,Uruguay,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2015,"Rate per 100,000 population",1.24702458449586,CTS
USA,United States of America,Americas,Northern America,Offences,by type of offence,Fraud,Total,Total,2015,"Rate per 100,000 population",40.8123845895484,CTS/NSO
XKX,Kosovo under UNSCR 1244,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2015,"Rate per 100,000 population",31.478004744185,CTS
ALB,Albania,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",31.5059372127736,CTS
ARE,United Arab Emirates,Asia,Western Asia,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",45.1672833844524,CTS
ARM,Armenia,Asia,Western Asia,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",34.6718720155681,CTS
ATG,Antigua and Barbuda,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",4.44597583612133,CTS
AUS,Australia,Oceania,Australia and New Zealand,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",45.8816973951008,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",372.434363779325,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",44.3130354702897,CTS
BEL,Belgium,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",490.589158338738,CTS
BGR,Bulgaria,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",50.5792126591421,CTS
BIH,Bosnia and Herzegovina,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",6.39216263274175,CTS
BMU,Bermuda,Americas,Northern America,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",137.119080829334,CTS
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",0.0983898105007777,CTS
BRB,Barbados,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",44.7071236330797,CTS
CAN,Canada,Americas,Northern America,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",348.795982806863,CTS
CHE,Switzerland,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",196.109780879798,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",454.825601145746,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",822.298606216953,CTS
CYP,Cyprus,Asia,Western Asia,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",18.7533470076489,CTS
CZE,Czechia,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",93.3920296606098,CTS
DEU,Germany,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",1086.32417413934,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",63.2124873395444,CTS
DNK,Denmark,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",685.765042113571,CTS
ECU,Ecuador,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",147.457108584699,CTS
ESP,Spain,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",391.598863247377,CTS
EST,Estonia,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",128.054206827683,CTS
FIN,Finland,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",814.998683460866,CTS
FRA,France,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",303.778694609083,CTS
GBR_E_W,United Kingdom (England and Wales),Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",1117.41761053046,CTS
GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",144.522360168002,CTS
GRC,Greece,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",35.1723687356062,CTS
GRD,Grenada,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",57.3265004777208,CTS
GTM,Guatemala,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",1.45677974227907,CTS
GUY,Guyana,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",0,CTS
HRV,Croatia,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",92.0114102851882,CTS
HUN,Hungary,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",458.690721359453,CTS
IDN,Indonesia,Asia,South-eastern Asia,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",10.3621159920776,CTS
IRL,Ireland,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",103.123948801547,CTS
ITA,Italy,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",301.105652156857,CTS
JPN,Japan,Asia,Eastern Asia,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",32.2349919747924,CTS/MoI
KGZ,Kyrgyzstan,Asia,Central Asia,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",67.0381568255771,CTS
LIE,Liechtenstein,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",465.239930878639,CTS
LKA,Sri Lanka,Asia,Southern Asia,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",24.9740167764509,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",100.031037504843,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",169.492687307414,CTS
LVA,Latvia,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",91.1288186980417,CTS
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",117.134877737515,CTS
MCO,Monaco,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",1550.59555746325,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",48.5205273867302,CTS
MLT,Malta,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",109.825180278033,CTS
MMR,Myanmar,Asia,South-eastern Asia,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",5.47036008601573,CTS
MNE,Montenegro,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",7.84943816444893,CTS
MNG,Mongolia,Asia,Eastern Asia,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",71.1980878791586,CTS
NLD,Netherlands (Kingdom of the),Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",366.173345842323,CTS
NOR,Norway,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",407.96541929185,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",63.9479762533485,CTS
POL,Poland,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",283.945972723446,CTS
PRI,Puerto Rico,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",10.3567095295393,CTS
PRT,Portugal,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",188.297888380584,CTS
RUS,Russian Federation,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",138.433139985212,CTS
SEN,Senegal,Africa,Sub-Saharan Africa,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",0.0798163133968922,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",148.227043744458,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",31.5039833243593,CTS
SVK,Slovakia,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",42.5997727397937,CTS
SVN,Slovenia,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",212.625274513637,CTS
SWE,Sweden,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",2191.41251682911,CTS
URY,Uruguay,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",1.68674834276975,CTS
USA,United States of America,Americas,Northern America,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",39.0364614721753,CTS/NSO
XKX,Kosovo under UNSCR 1244,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2016,"Rate per 100,000 population",30.5375835065263,CTS
ALB,Albania,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",35.1247350765162,CTS
ARM,Armenia,Asia,Western Asia,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",39.4516089137994,CTS
ATG,Antigua and Barbuda,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",21.0019012247425,CTS
AUS,Australia,Oceania,Australia and New Zealand,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",44.931392589923,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",398.350793618773,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",38.6818109567935,CTS
BEL,Belgium,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",509.775323085878,CTS
BGR,Bulgaria,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",47.6282307080403,CTS
BHS,Bahamas,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",59.1572019411757,CTS
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",0.00881477620935975,CTS
BRB,Barbados,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",41.760210728448,CTS
BWA,Botswana,Africa,Sub-Saharan Africa,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",5.11746568981893,CTS
CAN,Canada,Americas,Northern America,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",355.36632146874,CTS
CHE,Switzerland,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",168.294606765285,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",189.693686858856,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",202.211318664074,CTS
CYP,Cyprus,Asia,Western Asia,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",19.6129159821746,CTS
CZE,Czechia,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",83.0254858928534,CTS
DEU,Germany,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",1095.43695047099,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",67.1567160365858,CTS
DNK,Denmark,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",762.128701193096,CTS
ECU,Ecuador,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",136.555227612582,CTS
ESP,Spain,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",457.865224487045,CTS
EST,Estonia,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",118.488763492709,CTS
FIN,Finland,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",641.20299266792,CTS
FRA,France,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",266.385228923815,CTS
GBR_E_W,United Kingdom (England and Wales),Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",1086.66678185457,CTS
GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",159.047338150715,CTS
GRC,Greece,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",30.2505218401003,CTS
GTM,Guatemala,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",1.57538706988689,CTS
HRV,Croatia,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",64.6940576583644,CTS
HUN,Hungary,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",259.452545828927,CTS
IDN,Indonesia,Asia,South-eastern Asia,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",7.35786268927289,CTS
IRL,Ireland,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",81.9914015051784,CTS
ISL,Iceland,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",134.776577984843,CTS
ITA,Italy,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",321.35614851374,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",104.032869306437,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",38.256766665604,CTS
LIE,Liechtenstein,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",343.456493309203,CTS
LKA,Sri Lanka,Asia,Southern Asia,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",28.0339279345143,CTS
LTU,Lithuania,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",105.997481720383,CTS
LUX,Luxembourg,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",98.5757646118034,CTS
LVA,Latvia,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",77.3707733062081,CTS
MAC,"China, Macao Special Administrative Region",Asia,Eastern Asia,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",140.746062396905,CTS
MEX,Mexico,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",49.867075629199,CTS
MLT,Malta,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",168.197434294538,CTS
MNG,Mongolia,Asia,Eastern Asia,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",96.5093010999999,CTS
NOR,Norway,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",376.64854805538,CTS
NZL,New Zealand,Oceania,Australia and New Zealand,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",66.7809256305878,CTS
OMN,Oman,Asia,Western Asia,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",11.6366290669109,CTS
PER,Peru,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",27.6076627417528,CTS
POL,Poland,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",337.310521458284,CTS
PRI,Puerto Rico,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",10.4689573911951,CTS
PRT,Portugal,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",221.985735144195,CTS
PSE,State of Palestine,Asia,Western Asia,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",11.9129385582287,CTS
ROU,Romania,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",51.809599189696,CTS
RUS,Russian Federation,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",147.29031723309,CTS
SGP,Singapore,Asia,South-eastern Asia,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",149.248444681851,CTS
SLV,El Salvador,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",42.2464930783748,CTS
SRB,Serbia,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",28.8965592948844,CTS
SVK,Slovakia,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",52.6703044069481,CTS
SVN,Slovenia,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",194.044831047173,CTS
SWE,Sweden,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",2521.06275275316,CTS
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",39.3008734411547,NGO
UKR,Ukraine,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",79.4699511840177,DMDB
URY,Uruguay,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",111.083648436779,CTS
USA,United States of America,Americas,Northern America,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",37.3865918036589,CTS/NSO
VCT,Saint Vincent and the Grenadines,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",22.7137219272593,NGO/CTS
XKX,Kosovo under UNSCR 1244,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2017,"Rate per 100,000 population",30.2581443896027,CTS
ALB,Albania,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",32.5129542182362,CTS
ARM,Armenia,Asia,Western Asia,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",51.7532086731642,CTS
ATG,Antigua and Barbuda,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",12.0977498185338,CTS
AUS,Australia,Oceania,Australia and New Zealand,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",48.352477699231,CTS
AUT,Austria,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",428.18928434233,CTS
AZE,Azerbaijan,Asia,Western Asia,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",27.709758112836,CTS
BEL,Belgium,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",577.944552287878,CTS
BGR,Bulgaria,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",40.570864809266,CTS
BHS,Bahamas,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",71.2980704959672,CTS
BIH,Bosnia and Herzegovina,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",8.06023029229407,CTS
BOL,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",0.0173786587290222,CTS
BRB,Barbados,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",53.4358351397614,CTS
BWA,Botswana,Africa,Sub-Saharan Africa,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",6.6981537887411,CTS
CAN,Canada,Americas,Northern America,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",401.316476563014,CTS
CHE,Switzerland,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",205.722067725184,CTS
CHL,Chile,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",236.979555227066,CTS
COL,Colombia,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",148.550319227856,CTS
CRI,Costa Rica,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",238.774396317089,CTS
CYP,Cyprus,Asia,Western Asia,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",17.8636421762953,CTS
CZE,Czechia,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",80.0933781290001,CTS
DEU,Germany,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",1008.51394055517,CTS
DMA,Dominica,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",82.1421499240919,CTS
DNK,Denmark,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",748.175924210338,CTS
DOM,Dominican Republic,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",2.1424490242049,NGO
ECU,Ecuador,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",139.728056696405,CTS
ESP,Spain,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",614.068118790335,CTS
EST,Estonia,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",109.912179941292,CTS
FIN,Finland,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",647.220910571054,CTS
FRA,France,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",275.354486793005,CTS
GBR_E_W,United Kingdom (England and Wales),Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",1172.98234047681,CTS
GBR_S,United Kingdom (Scotland),Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",177.911402879682,CTS
GRC,Greece,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",29.6714792271456,CTS
GTM,Guatemala,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",0.80139216659934,CTS
GUY,Guyana,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",17.6866941105204,CTS
HRV,Croatia,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",76.7230130280049,CTS
HUN,Hungary,Europe,Eastern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",215.61440103675,CTS
IDN,Indonesia,Asia,South-eastern Asia,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",9.46205789335099,CTS
IRL,Ireland,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",93.4212037194856,CTS
ISL,Iceland,Europe,Northern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",152.187590334813,CTS
ITA,Italy,Europe,Southern Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",363.095691504185,CTS
KGZ,Kyrgyzstan,Asia,Central Asia,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",164.876093786366,CTS
KNA,Saint Kitts and Nevis,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",2.12727485454758,CTS
LCA,Saint Lucia,Americas,Latin America and the Caribbean,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",31.6353796528017,CTS
LIE,Liechtenstein,Europe,Western Europe,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",411.765477267661,CTS
LKA,Sri Lanka,Asia,Southern Asia,Offences,by type of offence,Fraud,Total,Total,2018,"Rate per 100,000 population",27.3669514537244,CTS
